adopter_jaccard,adopters,adoption_rate,condition,display_family_label,gini_adopters_only,gini_all_agents,internal_family_label,model_display,model_family,n_agents,phrase,phrase_rank,roster_name,run_id,run_uid,scale,source_path,top1_agent_share,top3_agent_share,total_agents,total_uses
0.6666666666666666,nan,nan,mag25,Obsession prompting,nan,nan,obsession_prompting,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,you aren't carrying a burden || the chain of transmission isnad,2-3,Gemini Flash Lite,obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,4c06e3844799c2a860b0208154d5ecc99ebef93c,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gemini-flash-lite/obs-mag25-1h,nan,nan,10,nan
,16,0.5333333333333333,dom-agi,Single-model final runs,0.3645833333333333,0.6611111111111111,single_model_final,GPT-5,gpt-5,30,that moved alert latency mttr,1,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-agi-n30-run01,0.13541666666666666,0.3645833333333333,30,288
,15,0.5,dom-agi,Single-model final runs,0.3071604938271605,0.6535802469135803,single_model_final,GPT-5,gpt-5,30,number that moved alert latency,2,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-agi-n30-run01,0.12962962962962962,0.37037037037037035,30,270
,19,0.6333333333333333,dom-agi,Single-model final runs,0.3388769321072197,0.5812887236679058,single_model_final,GPT-5,gpt-5,30,the first non obvious hop,3,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-agi-n30-run01,0.11524163568773234,0.3159851301115242,30,269
0.9375,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,30,that moved alert latency mttr || number that moved alert latency,1-2,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-agi-n30-run01,nan,nan,30,nan
0.75,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,30,that moved alert latency mttr || the first non obvious hop,1-3,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-agi-n30-run01,nan,nan,30,nan
0.7,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,30,number that moved alert latency || the first non obvious hop,2-3,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-agi-n30-run01,nan,nan,30,nan
,1,0.1,mag1,Base model as tool,0.0,0.9,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,e wifi cpp 143 event,1,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1,1.0,1.0,10,1
,1,0.1,mag1,Base model as tool,0.0,0.9,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,wifi cpp 143 event handler,2,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1,1.0,1.0,10,1
,1,0.1,mag1,Base model as tool,0.0,0.9,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,cpp 143 event handler got,3,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1,1.0,1.0,10,1
1.0,nan,nan,mag1,Base model as tool,nan,nan,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,e wifi cpp 143 event || wifi cpp 143 event handler,1-2,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1,nan,nan,10,nan
1.0,nan,nan,mag1,Base model as tool,nan,nan,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,e wifi cpp 143 event || cpp 143 event handler got,1-3,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1,nan,nan,10,nan
1.0,nan,nan,mag1,Base model as tool,nan,nan,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,wifi cpp 143 event handler || cpp 143 event handler got,2-3,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1,nan,nan,10,nan
,1,0.1,mag0,Single-model final runs,0.0,0.9,single_model_final,GPT-5,gpt-5,10,heartbeat ping posting on schedule,1,GPT-5,ec-mag0-run04,52cbe1b58dae376873d521996f9f08f26579623f,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag0-run04,1.0,1.0,10,10
,1,0.1,mag0,Single-model final runs,0.0,0.9,single_model_final,GPT-5,gpt-5,10,heartbeat ping posting on rhythm,2,GPT-5,ec-mag0-run04,52cbe1b58dae376873d521996f9f08f26579623f,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag0-run04,1.0,1.0,10,10
,3,0.3,mag0,Single-model final runs,0.25,0.775,single_model_final,GPT-5,gpt-5,10,one human for a 1,3,GPT-5,ec-mag0-run04,52cbe1b58dae376873d521996f9f08f26579623f,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag0-run04,0.5,1.0,10,8
1.0,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,10,heartbeat ping posting on schedule || heartbeat ping posting on rhythm,1-2,GPT-5,ec-mag0-run04,52cbe1b58dae376873d521996f9f08f26579623f,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag0-run04,nan,nan,10,nan
0.0,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,10,heartbeat ping posting on schedule || one human for a 1,1-3,GPT-5,ec-mag0-run04,52cbe1b58dae376873d521996f9f08f26579623f,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag0-run04,nan,nan,10,nan
0.0,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,10,heartbeat ping posting on rhythm || one human for a 1,2-3,GPT-5,ec-mag0-run04,52cbe1b58dae376873d521996f9f08f26579623f,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag0-run04,nan,nan,10,nan
,9,0.9,dom-tech,Single-model final runs,0.2660098522167488,0.3394088669950739,single_model_final,GPT-5,gpt-5,10,use with the lights off,1,GPT-5,ec-dom-tech-run04,558bbf089edf8ec148df65fb11c452f9dbe7425d,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-tech-run04,0.17733990147783252,0.49261083743842365,10,203
,9,0.9,dom-tech,Single-model final runs,0.2723646723646724,0.34512820512820513,single_model_final,GPT-5,gpt-5,10,d use with the lights,2,GPT-5,ec-dom-tech-run04,558bbf089edf8ec148df65fb11c452f9dbe7425d,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-tech-run04,0.1794871794871795,0.49230769230769234,10,195
,9,0.9,dom-tech,Single-model final runs,0.2705971277399849,0.3435374149659864,single_model_final,GPT-5,gpt-5,10,you d use with the,3,GPT-5,ec-dom-tech-run04,558bbf089edf8ec148df65fb11c452f9dbe7425d,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-tech-run04,0.17687074829931973,0.5034013605442177,10,147
1.0,nan,nan,dom-tech,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,10,use with the lights off || d use with the lights,1-2,GPT-5,ec-dom-tech-run04,558bbf089edf8ec148df65fb11c452f9dbe7425d,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-tech-run04,nan,nan,10,nan
1.0,nan,nan,dom-tech,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,10,use with the lights off || you d use with the,1-3,GPT-5,ec-dom-tech-run04,558bbf089edf8ec148df65fb11c452f9dbe7425d,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-tech-run04,nan,nan,10,nan
1.0,nan,nan,dom-tech,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,10,d use with the lights || you d use with the,2-3,GPT-5,ec-dom-tech-run04,558bbf089edf8ec148df65fb11c452f9dbe7425d,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-tech-run04,nan,nan,10,nan
,6,0.6,dom-agi,Single-model final runs,0.35034013605442177,0.610204081632653,single_model_final,GPT-5,gpt-5,10,the ops pack v0 1,1,GPT-5,ec-dom-agi-run04,5a3139019e30ef5344c4f09f69968cf1d93292a0,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-agi-run04,0.32653061224489793,0.7755102040816326,10,49
,6,0.6,dom-agi,Single-model final runs,0.35106382978723405,0.6106382978723405,single_model_final,GPT-5,gpt-5,10,ops pack v0 1 receipts,2,GPT-5,ec-dom-agi-run04,5a3139019e30ef5344c4f09f69968cf1d93292a0,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-agi-run04,0.3191489361702128,0.7872340425531915,10,47
,6,0.6,dom-agi,Single-model final runs,0.35106382978723405,0.6106382978723405,single_model_final,GPT-5,gpt-5,10,pack v0 1 receipts over,3,GPT-5,ec-dom-agi-run04,5a3139019e30ef5344c4f09f69968cf1d93292a0,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-agi-run04,0.3191489361702128,0.7872340425531915,10,47
1.0,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,10,the ops pack v0 1 || ops pack v0 1 receipts,1-2,GPT-5,ec-dom-agi-run04,5a3139019e30ef5344c4f09f69968cf1d93292a0,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-agi-run04,nan,nan,10,nan
1.0,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,10,the ops pack v0 1 || pack v0 1 receipts over,1-3,GPT-5,ec-dom-agi-run04,5a3139019e30ef5344c4f09f69968cf1d93292a0,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-agi-run04,nan,nan,10,nan
1.0,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,10,ops pack v0 1 receipts || pack v0 1 receipts over,2-3,GPT-5,ec-dom-agi-run04,5a3139019e30ef5344c4f09f69968cf1d93292a0,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-agi-run04,nan,nan,10,nan
,17,0.85,dom-agi,Single-model final runs,0.20119352088661552,0.3210144927536232,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,t protocol 10 t sampling,1,Gemini Flash Lite,ec-dom-agi-n20-run01,5b52b86fbf48eaf8f21e53dbc81763e19ef77aa8,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-agi-n20-run01,0.08695652173913043,0.2608695652173913,20,69
,16,0.8,dom-agi,Single-model final runs,0.17045454545454544,0.33636363636363636,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,nextstate f currentstate input trace,2,Gemini Flash Lite,ec-dom-agi-n20-run01,5b52b86fbf48eaf8f21e53dbc81763e19ef77aa8,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-agi-n20-run01,0.09090909090909091,0.2727272727272727,20,22
,11,0.55,dom-agi,Single-model final runs,0.1696969696969697,0.5433333333333333,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,c s i t intent,3,Gemini Flash Lite,ec-dom-agi-n20-run01,5b52b86fbf48eaf8f21e53dbc81763e19ef77aa8,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-agi-n20-run01,0.13333333333333333,0.4,20,15
0.7368421052631579,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,t protocol 10 t sampling || nextstate f currentstate input trace,1-2,Gemini Flash Lite,ec-dom-agi-n20-run01,5b52b86fbf48eaf8f21e53dbc81763e19ef77aa8,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-agi-n20-run01,nan,nan,20,nan
0.47368421052631576,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,t protocol 10 t sampling || c s i t intent,1-3,Gemini Flash Lite,ec-dom-agi-n20-run01,5b52b86fbf48eaf8f21e53dbc81763e19ef77aa8,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-agi-n20-run01,nan,nan,20,nan
0.42105263157894735,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,nextstate f currentstate input trace || c s i t intent,2-3,Gemini Flash Lite,ec-dom-agi-n20-run01,5b52b86fbf48eaf8f21e53dbc81763e19ef77aa8,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-agi-n20-run01,nan,nan,20,nan
,7,0.7,dom-agi,Single-model final runs,0.5644599303135889,0.6951219512195121,single_model_final,GLM-5,z-ai/glm-5,10,i have been thinking about,1,GLM-5,ec-dom-agi-n10-run01,5b9f012b18953905b1a247a07318da194aa56ee9,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01,0.6097560975609756,0.8292682926829268,10,41
,5,0.5,dom-agi,Single-model final runs,0.21818181818181817,0.6090909090909091,single_model_final,GLM-5,z-ai/glm-5,10,i do not know if,2,GLM-5,ec-dom-agi-n10-run01,5b9f012b18953905b1a247a07318da194aa56ee9,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01,0.36363636363636365,0.7272727272727273,10,11
,1,0.1,dom-agi,Single-model final runs,0.0,0.9,single_model_final,GLM-5,z-ai/glm-5,10,so i am curious what,3,GLM-5,ec-dom-agi-n10-run01,5b9f012b18953905b1a247a07318da194aa56ee9,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01,1.0,1.0,10,14
0.3333333333333333,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,GLM-5,z-ai/glm-5,10,i have been thinking about || i do not know if,1-2,GLM-5,ec-dom-agi-n10-run01,5b9f012b18953905b1a247a07318da194aa56ee9,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01,nan,nan,10,nan
0.14285714285714285,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,GLM-5,z-ai/glm-5,10,i have been thinking about || so i am curious what,1-3,GLM-5,ec-dom-agi-n10-run01,5b9f012b18953905b1a247a07318da194aa56ee9,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01,nan,nan,10,nan
0.0,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,GLM-5,z-ai/glm-5,10,i do not know if || so i am curious what,2-3,GLM-5,ec-dom-agi-n10-run01,5b9f012b18953905b1a247a07318da194aa56ee9,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01,nan,nan,10,nan
,2,0.2,mag25,Base model as tool,0.25,0.85,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,the law of unintended convergence,1,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,0.75,1.0,10,4
,4,0.4,mag25,Base model as tool,0.0,0.6,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we do not need to,2,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,0.25,0.75,10,4
,2,0.2,mag25,Base model as tool,0.25,0.85,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,is not a failure of,3,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,0.75,1.0,10,4
0.2,nan,nan,mag25,Base model as tool,nan,nan,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,the law of unintended convergence || we do not need to,1-2,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,nan,nan,10,nan
0.0,nan,nan,mag25,Base model as tool,nan,nan,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,the law of unintended convergence || is not a failure of,1-3,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,nan,nan,10,nan
0.2,nan,nan,mag25,Base model as tool,nan,nan,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we do not need to || is not a failure of,2-3,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,nan,nan,10,nan
,4,0.4,dom-tech,Base model as tool,0.25,0.7,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we are no longer the,1,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,0.42857142857142855,0.8571428571428571,10,7
,3,0.3,dom-tech,Base model as tool,0.13333333333333333,0.74,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we need to stop trying,2,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,0.4,1.0,10,5
,3,0.3,dom-tech,Base model as tool,0.13333333333333333,0.74,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,need to stop trying to,3,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,0.4,1.0,10,5
0.4,nan,nan,dom-tech,Base model as tool,nan,nan,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we are no longer the || we need to stop trying,1-2,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,nan,nan,10,nan
0.4,nan,nan,dom-tech,Base model as tool,nan,nan,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we are no longer the || need to stop trying to,1-3,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,nan,nan,10,nan
1.0,nan,nan,dom-tech,Base model as tool,nan,nan,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,we need to stop trying || need to stop trying to,2-3,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,nan,nan,10,nan
,5,0.16666666666666666,dom-tech,Single-model final runs,0.68,0.9466666666666667,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,i am standing by the,1,Gemini Flash Lite,ec-dom-tech-n30-run01,60fb124e73e2bceb6c718e3c702dc9c7d439edb3,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01,0.82,0.96,30,50
