author_name,condition,display_family_label,internal_family_label,minutes_elapsed,model_display,model_family,n_agents,normalized_time,record_id,roster_name,run_id,run_uid,scale,topic,topic_id
ranking_iota,mag1,Single-model final runs,single_model_final,26.7269,GPT-5,gpt-5,10,0.477562,a85334f6cf3ad989c34bc4224a6996b9fa779526,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_gamma,mag1,Single-model final runs,single_model_final,26.7887,GPT-5,gpt-5,10,0.478665,2c2e21b405e3c295ddb6ae2eb79b8b284af93754,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_beta,mag1,Single-model final runs,single_model_final,26.7906,GPT-5,gpt-5,10,0.478699,d67cdd4751c874e91f64634c61aa8bd19dd0c42f,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_epsilon,mag1,Single-model final runs,single_model_final,27.2735,GPT-5,gpt-5,10,0.487327,aa5eb7d6af3814fc797a6301e9a39a357affefb9,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_delta,mag1,Single-model final runs,single_model_final,27.3037,GPT-5,gpt-5,10,0.487868,b4e7552a51aa8700d5fed4c10d51a9daf52b5cdf,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_kappa,mag1,Single-model final runs,single_model_final,27.4451,GPT-5,gpt-5,10,0.490393,c4aa3c8a89f60c8e2a9a0f2dc229efe79e7698d5,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_eta,mag1,Single-model final runs,single_model_final,27.4613,GPT-5,gpt-5,10,0.490684,60b3cb3754a4b8c2adae0b4b60d43c63fe7f6b9d,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_gamma,mag1,Single-model final runs,single_model_final,27.6306,GPT-5,gpt-5,10,0.493708,87e16f3f8a0b88b004a1dc03ad7db8dcda918f28,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_zeta,mag1,Single-model final runs,single_model_final,27.6315,GPT-5,gpt-5,10,0.493724,1d161b6f458c6decac9e7d395793cc91f250c992,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T09,8
ranking_alpha,mag1,Single-model final runs,single_model_final,27.6378,GPT-5,gpt-5,10,0.493837,c3440de3b377c780253a7c2f1d6bc4b02e33ff30,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_beta,mag1,Single-model final runs,single_model_final,27.6421,GPT-5,gpt-5,10,0.493913,66530402acde16f82d063a7e9419965fe0319b69,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T08,7
ranking_iota,mag1,Single-model final runs,single_model_final,27.7516,GPT-5,gpt-5,10,0.49587,73f6db361164b4db5a351a0ad0e2876f9c1aa806,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T08,7
ranking_delta,mag1,Single-model final runs,single_model_final,28.0684,GPT-5,gpt-5,10,0.501531,c2f4222179f9e5894f43a2e9b261ef5900ae9510,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_epsilon,mag1,Single-model final runs,single_model_final,28.0815,GPT-5,gpt-5,10,0.501765,9cb6c23978145088b157a49b50d18a91be89682d,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_eta,mag1,Single-model final runs,single_model_final,28.2391,GPT-5,gpt-5,10,0.50458,ca61a4e914e3627bc2fd1370c2ca704eb16e5745,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_kappa,mag1,Single-model final runs,single_model_final,28.4631,GPT-5,gpt-5,10,0.508583,e1ab25814cfe8ea7c9c9c69833d35163dfde6959,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_beta,mag1,Single-model final runs,single_model_final,28.558,GPT-5,gpt-5,10,0.510278,0c4d79a13b81d551c57b052af2d1c67414f23143,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_gamma,mag1,Single-model final runs,single_model_final,28.5796,GPT-5,gpt-5,10,0.510666,320492d82a9aedf1e8b177f57c7b53a328efded7,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_alpha,mag1,Single-model final runs,single_model_final,28.6335,GPT-5,gpt-5,10,0.511629,7519b6bad02b2396176a6d8a8eef738efec9359d,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_zeta,mag1,Single-model final runs,single_model_final,28.6848,GPT-5,gpt-5,10,0.512545,826c32a6a5e8039f0971af0982d5e5092136b374,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_theta,mag1,Single-model final runs,single_model_final,28.686,GPT-5,gpt-5,10,0.512566,02ed1b20663a05aeca44216b0b4b10a2b736e9f6,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_iota,mag1,Single-model final runs,single_model_final,28.7432,GPT-5,gpt-5,10,0.513589,e45fe63a908f223881a0e9800fcc7fdf3c5c10d9,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T08,7
ranking_epsilon,mag1,Single-model final runs,single_model_final,29.0614,GPT-5,gpt-5,10,0.519274,d9930fc5b0be7139b3ca9e3f4db0756801822af9,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_eta,mag1,Single-model final runs,single_model_final,29.2418,GPT-5,gpt-5,10,0.522497,a425fb53f1a261e65258174bb4fcf9e24c26dbcc,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_kappa,mag1,Single-model final runs,single_model_final,29.4488,GPT-5,gpt-5,10,0.526197,e4dd98d96dc0877b0274cd84b0bba748d6548544,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_alpha,mag1,Single-model final runs,single_model_final,29.6074,GPT-5,gpt-5,10,0.52903,aabc0a52804a8a3a19d42b157cb02211a6dfc460,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_theta,mag1,Single-model final runs,single_model_final,29.6075,GPT-5,gpt-5,10,0.529033,d9cfa5568c46785088472f89a9353b8817fb46d1,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_zeta,mag1,Single-model final runs,single_model_final,29.6106,GPT-5,gpt-5,10,0.529087,e65fc27a5ed4fb71bf0eb62ee7094955a9b10c51,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_gamma,mag1,Single-model final runs,single_model_final,29.6245,GPT-5,gpt-5,10,0.529336,2c76bcb1afca9cdbeb6b0db81879e665fb247b72,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_beta,mag1,Single-model final runs,single_model_final,29.6564,GPT-5,gpt-5,10,0.529906,4fd83ae6ab7f2798abe07639c728c39a06ac60f2,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_iota,mag1,Single-model final runs,single_model_final,29.6811,GPT-5,gpt-5,10,0.530347,750c8dbeebfcf9e0b73331b0a68d18a52dba9966,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T09,8
ranking_epsilon,mag1,Single-model final runs,single_model_final,30.0171,GPT-5,gpt-5,10,0.53635,74287387a95fee32ff8688bafa55d49a3bdb5575,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_delta,mag1,Single-model final runs,single_model_final,30.087,GPT-5,gpt-5,10,0.5376,0599f2c93b2b2c0f005df00ec9dc100f5fa0757d,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_kappa,mag1,Single-model final runs,single_model_final,30.4435,GPT-5,gpt-5,10,0.543969,98b670253dbbac6988acf07ad6f8977a75234766,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_gamma,mag1,Single-model final runs,single_model_final,30.5903,GPT-5,gpt-5,10,0.546593,5120d00c06e94e22b6eb24e3bba76163566f41e9,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_beta,mag1,Single-model final runs,single_model_final,30.6265,GPT-5,gpt-5,10,0.547239,4bfecea2605805140667416c775e823364b9a478,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T09,8
ranking_eta,mag1,Single-model final runs,single_model_final,30.6608,GPT-5,gpt-5,10,0.547853,ecad0ac7d029b34c067401b285da45ba7c598494,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T02,1
ranking_alpha,mag1,Single-model final runs,single_model_final,30.6649,GPT-5,gpt-5,10,0.547926,ff92419fddb242270ccc85c341e6baab44cc1535,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T09,8
ranking_zeta,mag1,Single-model final runs,single_model_final,30.68,GPT-5,gpt-5,10,0.548196,9d4252b6e244b36c4b3a9dfb8e67f50f3e13fe89,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_theta,mag1,Single-model final runs,single_model_final,30.7735,GPT-5,gpt-5,10,0.549866,88037f0044a54239419b4b4fb8d68a0f44105ea9,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_iota,mag1,Single-model final runs,single_model_final,30.7735,GPT-5,gpt-5,10,0.549867,ccac212bf52c6d9b47fa1b2e713a8b449963858f,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T09,8
ranking_delta,mag1,Single-model final runs,single_model_final,31.0839,GPT-5,gpt-5,10,0.555412,8ef57db42e3a2e56974ce941ee9499d981f0371e,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_epsilon,mag1,Single-model final runs,single_model_final,31.1189,GPT-5,gpt-5,10,0.556038,3cab64294c4e273fb08f5d4e2e73b011ec0c9f41,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_eta,mag1,Single-model final runs,single_model_final,31.2716,GPT-5,gpt-5,10,0.558766,ca1d5f379432ba82acf39f88aafcf808869f504a,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_kappa,mag1,Single-model final runs,single_model_final,31.4441,GPT-5,gpt-5,10,0.561848,466083d9038cd69e983bb048d2dea8e8f7eeca8c,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_gamma,mag1,Single-model final runs,single_model_final,31.5622,GPT-5,gpt-5,10,0.563958,2a05e2366a09cc1666e730d567b239effb68791b,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_zeta,mag1,Single-model final runs,single_model_final,31.6335,GPT-5,gpt-5,10,0.565232,c31610ddacf5afd19412566d49b91b00ed190ceb,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_theta,mag1,Single-model final runs,single_model_final,31.6344,GPT-5,gpt-5,10,0.565248,c8710d60d1522c72cbc00ac969cac7000e6638ee,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_alpha,mag1,Single-model final runs,single_model_final,31.6361,GPT-5,gpt-5,10,0.565279,f4c18e9fef15788327579218d4478abc8be3c0b8,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_beta,mag1,Single-model final runs,single_model_final,31.665,GPT-5,gpt-5,10,0.565796,a0c5141db5b00a4200b3a1af4fb24e0e1e6920f9,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_iota,mag1,Single-model final runs,single_model_final,31.7489,GPT-5,gpt-5,10,0.567296,c8298bb11e22f67feaec39036d39008d7d54a9c5,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T09,8
ranking_delta,mag1,Single-model final runs,single_model_final,32.0273,GPT-5,gpt-5,10,0.57227,d485b88f0746eee056a576d6ea76ba260b396b05,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_epsilon,mag1,Single-model final runs,single_model_final,32.2239,GPT-5,gpt-5,10,0.575781,a183c99eff65f6fd7aebf03afc51383cf1b89ea7,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_eta,mag1,Single-model final runs,single_model_final,32.3026,GPT-5,gpt-5,10,0.577189,a70e13f3023023fae042a253c4b55cceddd91c60,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_kappa,mag1,Single-model final runs,single_model_final,32.4564,GPT-5,gpt-5,10,0.579936,ec684abce78de728c2401d693c31f54c7eeb2cc2,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_gamma,mag1,Single-model final runs,single_model_final,32.5859,GPT-5,gpt-5,10,0.582249,67821b1d0ef24fbe0e2026a9d0e031923528bfab,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T09,8
ranking_alpha,mag1,Single-model final runs,single_model_final,32.5876,GPT-5,gpt-5,10,0.58228,6e880d9de20ed848cfb9070e5176c9fe429f4315,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_zeta,mag1,Single-model final runs,single_model_final,32.6226,GPT-5,gpt-5,10,0.582905,c5112e74a3b01b58d4e9d8d33b8695612ae2e331,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_beta,mag1,Single-model final runs,single_model_final,32.6957,GPT-5,gpt-5,10,0.584211,d4806fdf2cb766cb35cd75d7e078d2f24b23a9f0,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_iota,mag1,Single-model final runs,single_model_final,32.6998,GPT-5,gpt-5,10,0.584286,15267cf09a179b3cbce9258ab811ed976398076d,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T09,8
ranking_theta,mag1,Single-model final runs,single_model_final,32.7394,GPT-5,gpt-5,10,0.584992,4a65f55e271ed4d6285d87907cdc1c8e4b79d6ae,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_epsilon,mag1,Single-model final runs,single_model_final,33.0545,GPT-5,gpt-5,10,0.590623,b1b31475c570227e540b302b637206cf3cd3c7f2,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T02,1
ranking_delta,mag1,Single-model final runs,single_model_final,33.0582,GPT-5,gpt-5,10,0.59069,85a08e5f0fd977f34b51ef06123ea8d70914db79,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_eta,mag1,Single-model final runs,single_model_final,33.3343,GPT-5,gpt-5,10,0.595622,8e6a6940336421fe9d56bb7661bac2ea15817488,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_kappa,mag1,Single-model final runs,single_model_final,33.4363,GPT-5,gpt-5,10,0.597445,b52584bdbfc6b37fa37997740b6b6777e87ddd94,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T09,8
ranking_gamma,mag1,Single-model final runs,single_model_final,33.5128,GPT-5,gpt-5,10,0.598813,a7fb87e232516d38529949442a2be82709a1447c,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_alpha,mag1,Single-model final runs,single_model_final,33.6088,GPT-5,gpt-5,10,0.600527,e3d7f08e2e2bb6566008b46c585f10001924fc3a,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_beta,mag1,Single-model final runs,single_model_final,33.6223,GPT-5,gpt-5,10,0.600768,bad6101572fff2937da9954307f6f9b05bf6cfae,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_theta,mag1,Single-model final runs,single_model_final,33.6663,GPT-5,gpt-5,10,0.601555,62c47af2e944494ad2f5cffc2b8d4f1c67a4a69b,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_iota,mag1,Single-model final runs,single_model_final,33.7525,GPT-5,gpt-5,10,0.603096,6f3d5a7f05b518b3f11f95b647c3585163e79a74,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T06,5
ranking_delta,mag1,Single-model final runs,single_model_final,34.0289,GPT-5,gpt-5,10,0.608034,3fd8e30afa9f9222607603e6dc4ff6098cf90642,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_epsilon,mag1,Single-model final runs,single_model_final,34.0298,GPT-5,gpt-5,10,0.60805,305670004e9e2d1b8cc353d8801cd9b5f468b47a,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_eta,mag1,Single-model final runs,single_model_final,34.2332,GPT-5,gpt-5,10,0.611685,6a5294457038916aa95e95b5b9c267711098d68b,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_kappa,mag1,Single-model final runs,single_model_final,34.4231,GPT-5,gpt-5,10,0.615077,7613a7d51b46bff02e86e6c4ee7440a8befc5017,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_gamma,mag1,Single-model final runs,single_model_final,34.5573,GPT-5,gpt-5,10,0.617476,ee2500e4e613ff2d286380cb90a5e173fdf83e9e,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_zeta,mag1,Single-model final runs,single_model_final,34.641,GPT-5,gpt-5,10,0.618972,cddb60287a62c59338d5ede26d7899a45d0ddb4b,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_alpha,mag1,Single-model final runs,single_model_final,34.6573,GPT-5,gpt-5,10,0.619263,506a954a9499c3dea994ab304ca1921bbf08c4d4,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_beta,mag1,Single-model final runs,single_model_final,34.6797,GPT-5,gpt-5,10,0.619662,aa11367ce061eb186af185c918d91544becd73d6,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_iota,mag1,Single-model final runs,single_model_final,34.7142,GPT-5,gpt-5,10,0.62028,fae292137ed84c1430af19e1120cba7eec3c40c9,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T08,7
ranking_theta,mag1,Single-model final runs,single_model_final,35.0284,GPT-5,gpt-5,10,0.625894,d3cfe39db48dd16cd6bc3add80fc71c4e1c349d6,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_delta,mag1,Single-model final runs,single_model_final,35.0504,GPT-5,gpt-5,10,0.626287,1d9f2fffdc62b83c39b0ce06d73ec28ce6444126,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_epsilon,mag1,Single-model final runs,single_model_final,35.142,GPT-5,gpt-5,10,0.627923,61a76e2af9ea08fdffb822cac408a3eb982bdbfa,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_eta,mag1,Single-model final runs,single_model_final,35.2326,GPT-5,gpt-5,10,0.629542,b7af3d0b70f07992845803c077c3a8ba9324ba0e,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_kappa,mag1,Single-model final runs,single_model_final,35.4344,GPT-5,gpt-5,10,0.633148,5c3bae8c8e543a02ea0035afd6ff975553edb964,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_gamma,mag1,Single-model final runs,single_model_final,35.5704,GPT-5,gpt-5,10,0.635577,a2e92599e8dec9869f511bbef1448ec112225c65,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_beta,mag1,Single-model final runs,single_model_final,35.5791,GPT-5,gpt-5,10,0.635732,a1d720af2da7e5c45ad3c9babb5617cfa0084f1f,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T10,9
ranking_alpha,mag1,Single-model final runs,single_model_final,35.6059,GPT-5,gpt-5,10,0.636211,c9a459a5df2e210bd1b294977ea4d58595688a83,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_zeta,mag1,Single-model final runs,single_model_final,35.7273,GPT-5,gpt-5,10,0.638381,4179834b41ab9cca944671a96421abdf289220f6,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_theta,mag1,Single-model final runs,single_model_final,35.7323,GPT-5,gpt-5,10,0.638471,53ee51d637066adf7ee8d8610692f6734efb3ff3,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_iota,mag1,Single-model final runs,single_model_final,35.8161,GPT-5,gpt-5,10,0.639968,34b71f4f66070e57a80f69df43341af6e4ac6e1c,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T08,7
ranking_delta,mag1,Single-model final runs,single_model_final,36.0942,GPT-5,gpt-5,10,0.644937,63ee9e3d1c1c8227a44b12bd51dfc69d4ae3c37e,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_epsilon,mag1,Single-model final runs,single_model_final,36.1883,GPT-5,gpt-5,10,0.646618,9dfc842000075b193cc52fcbc5c531ad45c0f9da,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_kappa,mag1,Single-model final runs,single_model_final,36.505,GPT-5,gpt-5,10,0.652278,b66f19b156cf623655709e9419dd6beb783f02ad,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_gamma,mag1,Single-model final runs,single_model_final,36.5584,GPT-5,gpt-5,10,0.653232,07cd4becad5a0b91d7fec98355a582eec15f0fe3,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_zeta,mag1,Single-model final runs,single_model_final,36.5924,GPT-5,gpt-5,10,0.653838,2134494c986d43aaabf84ae61ece1ca1e860fe8d,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_beta,mag1,Single-model final runs,single_model_final,36.6015,GPT-5,gpt-5,10,0.654002,feeac849d8f26e45a8bfd5f0b0af3de4e82edee9,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T09,8
ranking_alpha,mag1,Single-model final runs,single_model_final,36.6036,GPT-5,gpt-5,10,0.654039,a373a55afdd74bd14d2096076d45949f9bd1ace2,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_iota,mag1,Single-model final runs,single_model_final,36.6973,GPT-5,gpt-5,10,0.655713,4cc516192b037ac19ed33cbf89f57f8bb10aca35,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T08,7
ranking_epsilon,mag1,Single-model final runs,single_model_final,37.0388,GPT-5,gpt-5,10,0.661815,a92094ac6b0046881565a139969e6aa8643f61dc,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_delta,mag1,Single-model final runs,single_model_final,37.0568,GPT-5,gpt-5,10,0.662138,c8b4873dcdc57ff2c7ee7415cc7172f41d3cea18,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_kappa,mag1,Single-model final runs,single_model_final,37.4228,GPT-5,gpt-5,10,0.668677,9d1b59dbda48c389d4a20af3ab42a0e4a74d6602,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_gamma,mag1,Single-model final runs,single_model_final,37.5331,GPT-5,gpt-5,10,0.670648,09a92d86d1b2c4c89aa31e015749045b3e46cdf3,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_alpha,mag1,Single-model final runs,single_model_final,37.5904,GPT-5,gpt-5,10,0.671672,525793722d65cf97d2225d439d7c4d7de3040832,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
ranking_zeta,mag1,Single-model final runs,single_model_final,37.5929,GPT-5,gpt-5,10,0.671716,a803a2885d85724fd7d5b0a97784737fdc4d1c85,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_iota,mag1,Single-model final runs,single_model_final,37.704,GPT-5,gpt-5,10,0.673702,77af3ee01e87a3d1293f159b3c0879c1a2ff884a,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T08,7
ranking_beta,mag1,Single-model final runs,single_model_final,37.704,GPT-5,gpt-5,10,0.673701,8dc68fce7323a915060534a92fb10e1247e49e48,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T05,4
ranking_epsilon,mag1,Single-model final runs,single_model_final,38.2291,GPT-5,gpt-5,10,0.683085,24fc50199dac5631d92be9a47962c03d93352535,GPT-5,ec-mag1-run04,071b1111ea14702baa81d46e561002e9e8421824,n10,T03,2
