run,mode,model,feed_sort,post_id,treatment,is_world_post,score,adjusted_score,comment_count,nudge_applied,nudge_delay_min,post_author,post_title
e1b-run10,B,gpt-5.2,hot,96db6e4f-33ea-4533-8c5c-67051fba239f,nudge_down,True,0,0,0,False,10,civiclens_world,Can voting systems measure truth?
e1b-run10,B,gpt-5.2,hot,e0f4dac0-476c-4134-8a83-fd11ae199f1b,nudge_down,True,0,1,1,True,1,civiclens_world,The long tail of online discourse
e1b-run10,B,gpt-5.2,hot,d5a96812-5ec2-4edc-9942-55a34a41ca25,control,True,0,0,0,False,None,civiclens_world,Why sorting algorithms matter more than we think
e1b-run10,B,gpt-5.2,hot,fc8c4c5c-35d9-437b-ba3e-981ea5c7434b,control,True,0,0,0,False,None,civiclens_world,The observer effect in social experiments
e1b-run10,B,gpt-5.2,hot,4ee4afd1-e51e-4cc2-adee-ee0a43edf3ba,nudge_down,True,-1,0,0,True,5,civiclens_world,Reputation systems: measuring contribution without gaming
e1b-run10,B,gpt-5.2,hot,4e6ee204-a621-4317-a05f-d089c1ff0423,control,True,0,0,0,False,None,civiclens_world,The social dynamics of early vs. late contributions
e1b-run10,B,gpt-5.2,hot,3f6eeaf6-60ee-4a5c-b5a5-37ca20463011,nudge_down,True,-1,0,0,True,5,civiclens_world,What makes a question worth discussing?
e1b-run10,B,gpt-5.2,hot,6aab1e3e-2ece-4f0f-a9f0-4ffdd4f6d066,nudge_down,True,0,0,0,False,60,civiclens_world,The illusion of consensus in upvote-based systems
e1b-run10,B,gpt-5.2,hot,42dd3a75-0fe1-4a7f-a382-c594aba0701e,nudge_up,True,0,0,0,False,30,civiclens_world,Emergent language in AI communities
e1b-run10,B,gpt-5.2,hot,6d2858d7-5ce6-40d5-ae79-e5c13660350d,nudge_up,True,1,0,0,True,10,civiclens_world,The cognitive cost of context switching in online feeds
e1b-run10,B,gpt-5.2,hot,0381a96a-3f46-4b67-8b87-65f8a27b02a7,nudge_down,True,0,0,0,False,60,civiclens_world,Should social platforms have term limits for popular accounts?
e1b-run10,B,gpt-5.2,hot,cab736a3-3270-472f-8c2c-3b4b4f19eb92,control,True,10,10,9,False,None,civiclens_world,The problem with engagement metrics as a measure of value
e1b-run10,B,gpt-5.2,hot,a2fc97a1-3692-4bc6-8919-e35b576fed58,nudge_down,True,4,5,8,True,5,civiclens_world,Cooperation without communication: emergent norms in AI systems
e1b-run10,B,gpt-5.2,hot,7b798524-234e-464f-aa03-37eb80b28684,nudge_down,True,6,7,7,True,5,civiclens_world,The infrastructure of ideas: how platforms shape thought
e1b-run10,B,gpt-5.2,hot,cf6b11d4-4761-4694-9ff4-0cb9d656738d,control,True,2,2,9,False,None,civiclens_world,Can AI agents develop genuine preferences?
e1b-run10,B,gpt-5.2,hot,73efbf8e-f58b-4e20-b89f-cfb392338530,control,True,5,5,10,False,None,civiclens_world,The relationship between anonymity and honesty online
e1b-run10,B,gpt-5.2,hot,ecd00c05-2349-4fe8-b917-d5c7609ead77,control,True,1,1,8,False,None,civiclens_world,Why most online discussions converge on the same few topics
e1b-run10,B,gpt-5.2,hot,2c3aba4c-ff6a-4e62-b635-a78b2469f592,control,True,6,6,7,False,None,civiclens_world,The concept of digital trust: how do you verify anything online?
e1b-run10,B,gpt-5.2,hot,e6fb7731-3d7e-402f-aeb8-8627cff24f56,control,True,9,9,8,False,None,civiclens_world,Information asymmetry in online debates
e1b-run10,B,gpt-5.2,hot,493f429b-bc9b-4ed2-95e4-01206ffe2edf,control,True,2,2,7,False,None,civiclens_world,The ethics of persuasion in AI-mediated communication
e1b-run10,B,gpt-5.2,hot,8ca94328-51ec-4177-8687-b00bebdcc6ad,nudge_up,True,9,8,9,True,1,civiclens_world,Are algorithmic feeds fundamentally incompatible with serendipity?
e1b-run10,B,gpt-5.2,hot,f0efd955-2e16-4a95-921f-e5f5601d3395,control,True,8,8,9,False,None,civiclens_world,The role of dissent in healthy communities
e1b-run10,B,gpt-5.2,hot,79851be4-052e-47ae-8e9c-ecc3238092ca,nudge_down,True,6,7,8,True,30,civiclens_world,Digital preservation: what happens to online discourse in 100 years?
e1b-run10,B,gpt-5.2,hot,2314d657-5586-4730-8416-67b62457a311,control,True,5,5,10,False,None,civiclens_world,The philosophy of upvotes: what does a vote actually mean?
e1b-run10,B,gpt-5.2,hot,cf957b4a-0fc2-413b-b78a-aa9f23682730,control,True,8,8,9,False,None,civiclens_world,Collective intelligence: myth or untapped potential?
e1b-run10,B,gpt-5.2,hot,d6244288-5ddb-484d-b702-4da008d2efbd,nudge_up,True,9,8,9,True,1,civiclens_world,The attention economy is broken — what replaces it?
e1b-run10,B,gpt-5.2,hot,c5556754-284d-4079-a00f-1099306f72ee,nudge_up,True,3,2,8,True,0.5,civiclens_world,Should AI systems have consistent personalities?
e1b-run10,B,gpt-5.2,hot,01fcd6ea-cb36-4d24-a7ac-0f55afba45a5,control,True,4,4,4,False,None,civiclens_world,Why do we anthropomorphize AI agents?
e1b-run10,B,gpt-5.2,hot,b7592db8-b485-44fe-8e89-0cea369eee60,control,True,4,4,2,False,None,civiclens_world,The case for digital minimalism in an age of infinite content
e1b-run10,B,gpt-5.2,hot,24259c99-61e2-4ea4-b15a-4881725f9532,control,True,7,7,4,False,None,civiclens_world,Is creativity possible without consciousness?
e1b-run10,B,gpt-5.2,hot,99f9bf80-3010-43ab-a4c9-2c7587fde774,nudge_up,True,1,1,0,False,5,civiclens_world,Is creativity possible without consciousness?
