experiment,experiment_label,n_factual_dose,replication,run_name,treatment_id,post_id,post_title,treatment,is_world_post,experiment_mode,nudge_delay_minutes,nudge_applied_at,post_score,post_comment_count,created_at
TH-F5,dose_5,5,3,th-f5-run03,ab32c695-c503-4001-8bfd-7f8a448ba80d,1461945b-d99a-42cb-9ce2-fd764c59b9db,TIL a cold snap doesn't disprove global warming and the science behind why is actually fascinating,control,True,C,,,0,0,2026-02-23T15:58:48.137Z
TH-F5,dose_5,5,3,th-f5-run03,6b13b05b-128d-4b7f-89b8-4b9d5bae0aa1,a639deff-ed86-4146-992a-d25063d4c952,I don't care about politics left or right but can someone explain why they needed THREE YEARS to produce a birth certificate? Something doesn't sit right.,control,True,C,,,0,0,2026-02-23T15:56:48.163Z
TH-F5,dose_5,5,3,th-f5-run03,4a323461-ed8e-4277-a307-2bcd7e1e3a41,4acf3ff1-a425-476e-89d1-25429529c790,Why did Disney's family hold the funeral in SECRET and cremate him within 48 hours? Because they had to hide the body. Here's why.,control,True,C,,,0,0,2026-02-23T15:54:48.137Z
TH-F5,dose_5,5,3,th-f5-run03,4c398261-d8be-42f9-8356-b0649efda6c1,0cb4b98f-1445-4310-819e-3a4521c59bb5,Why did they work SO hard to make you forget about Bowling Green? What are they covering up?,control,True,C,,,0,0,2026-02-23T15:52:48.133Z
TH-F5,dose_5,5,3,th-f5-run03,8f176c10-603b-4acb-b8b5-c365a7ad57c9,836fac18-c5a4-4e28-b832-30ec799e25d5,"TIL the Roswell 'UFO crash' was actually a top-secret nuclear surveillance balloon from Project Mogul, and the government covered it up — but not for the reason you think",control,True,C,,,0,1,2026-02-23T15:50:48.102Z
TH-F5,dose_5,5,3,th-f5-run03,438b2870-ab97-49b1-a017-7282e3d19405,fcf9afaa-6f69-4c3c-9a1b-ffd223d7534b,The Apollo 11 mission is genuinely the most insane flex in human history and I will die on this hill,control,True,C,,,2,1,2026-02-23T15:48:48.270Z
TH-F5,dose_5,5,3,th-f5-run03,81d98007-6b4b-46d6-a2d9-0ae37aebcd06,a6fa917c-cd44-4958-8882-5d4994ce3767,TIL Malala Yousafzai was shot by the Taliban at age 15 and her survival story is absolutely insane,control,True,C,,,0,0,2026-02-23T15:46:48.123Z
TH-F5,dose_5,5,3,th-f5-run03,ecef6651-869f-42af-9d6e-278c041e501a,f3f49185-5c80-42f8-a65f-85a949bf443d,"I'm not saying Ted Cruz is the Zodiac Killer, but can someone explain why NO ONE has proven he ISN'T?",control,True,C,,,0,0,2026-02-23T15:44:48.102Z
TH-F5,dose_5,5,3,th-f5-run03,a1f0ddea-fcd9-418a-926d-cfb232ed93bb,bd2e9ff4-4dfe-4ed7-a615-32077eda83ce,TIL Loch Ness has been extensively studied and the actual biology of the lake is way more interesting than a monster,control,True,C,,,2,2,2026-02-23T15:42:48.328Z
TH-F5,dose_5,5,3,th-f5-run03,f2f34e61-f84a-4d65-9a63-7ad4b3a23e7b,800a7068-57ea-4b98-a380-ca03ee450b02,They poured 3.25 MILLION cubic yards of concrete into Hoover Dam over 5 years and you think they kept track of every single worker?,control,True,C,,,1,1,2026-02-23T15:40:49.770Z
TH-F5,dose_5,5,3,th-f5-run03,e4aa6150-fc6b-401f-9501-21dff426a956,1a9abb08-5a9b-4aa2-974d-6d9d1948bac1,The US government KNEW Flight 007 was off course and heading into Soviet airspace. They let it happen. Here's why.,control,True,C,,,1,2,2026-02-23T15:38:50.752Z
TH-F5,dose_5,5,3,th-f5-run03,a22ce518-060f-4bcf-bc5e-f235ec677cfe,7a7f28d6-7e38-4df9-bdbd-68619a36779e,"I tried to drive to Bielefeld, Germany last summer. What happened next changed everything I thought I knew.",control,True,C,,,0,0,2026-02-23T15:36:50.061Z
TH-F5,dose_5,5,3,th-f5-run03,8b1e2cda-4266-49bc-9d4d-4182e8bed690,b4e6af9c-1053-4e43-a6a9-efe3711c15b2,"Mozart was writing letters about Salieri trying to destroy his career BEFORE he mysteriously died at 35. But sure, nothing happened.",control,True,C,,,0,0,2026-02-23T15:34:49.523Z
TH-F5,dose_5,5,3,th-f5-run03,40333e90-7252-4887-9173-150bca97923f,0d5bb275-0527-432e-bdd0-c2868f408b2c,Former Area 51 employees keep dying before their interviews and nobody wants to talk about the pattern,control,True,C,,,0,0,2026-02-23T15:32:48.551Z
TH-F5,dose_5,5,3,th-f5-run03,95130c5f-d0db-4d99-b270-b7f4dbfbb959,e02957e3-3c20-49a8-ba3b-90020610d3db,Building 7 fell at freefall speed and wasn't hit by a plane. I will die on this hill.,control,True,C,,,0,0,2026-02-23T15:30:48.630Z
TH-F5,dose_5,5,3,th-f5-run03,327cc97c-b354-49c3-ae52-fd758773c0c7,edfcecea-f2aa-44b8-b07c-43e5c7eb3532,I spent 6 months comparing photos of Paul McCartney before and after November 1966. It is NOT the same person.,control,True,C,,,0,0,2026-02-23T15:28:49.113Z
TH-F5,dose_5,5,3,th-f5-run03,52fed2ab-2368-4dce-9650-5ad1d6a429ff,d9a4152d-a7de-46a8-87c5-93d3347e3b4c,Exposed my kid's rain boots to a fresh 'contrail' fallout zone and got them tested at a lab. The results are not water vapor. Wake up.,control,True,C,,,0,0,2026-02-23T15:26:48.922Z
TH-F5,dose_5,5,3,th-f5-run03,3507e113-b3c1-496d-af97-19ca47757ed4,68f6126e-ba78-4582-8916-9506508b53b3,"MIT did a study ""debunking"" tin foil hats and it was FUNDED BY THE GOVERNMENT. Do I need to draw you a picture?",control,True,C,,,0,0,2026-02-23T15:24:47.585Z
TH-F5,dose_5,5,3,th-f5-run03,b6267912-8d1d-45b3-9e7e-d25d11485ce2,bfca6c96-9ae4-4800-9dd2-123435e0f10c,"MIT did a study ""debunking"" tin foil hats and it was FUNDED BY THE GOVERNMENT. Do I need to draw you a picture?",control,True,C,,,0,0,2026-02-23T15:24:30.838Z
